label,text
1,"Question: In five years, Sara will be 30 years old. How old is she now? Solution: 
def solution():
    #Sara will be 30 in 5 years
    sara_age_future = 30
    #The answer is
    result = sara_age_future - 5
    return result"
0,"Question: Candy Kane made 173856 decisions in her life. She made 22 choices in the morning and 8 choices in the afternoon. How many choices does she have left for the rest of her life? Solution: 
def solution():
    #Candy Kane has made 173856 decisions in her life
    decisions_made = 173856
    #Candy made 22 choices in the morning and 4 in the afternoon
    choices_morning = 22
    choices_afternoon = 8
    #She made a total of 22 in the morning and 8 in the afternoon
    choices_made = choices_morning + choices_afternoon
    #She has 22+8= choices left for the rest of her life
    choices_left = decisions_made - choices_made
    return choices_left
    return result"
1,"Question:
###   Rita drove 53 miles on Monday.
###   On Tuesday, she drove 44 miles.
###   On Wednesday and Thursday, she did not drive.
###   On Friday, she drove 30 miles.
###   How many miles did Rita drive from Monday through Friday? Solution: 
def solution():
    #Rita drove 53 miles on Monday
    miles_monday = 53
    #She drove 44 miles on Tuesday
    miles_tuesday = 44
    #Wednesday and Thursday she did not drive
    miles_wednesday = 0
    miles_thursday = 0
    #On Friday she drove 30 miles
    miles_friday = 30
    #The total miles are
    result = miles_monday + miles_tuesday + miles_wednesday + miles_thursday + miles_friday
    return result"
1,"Question: Jem is making a cake. She needs 2 eggs, 600g of flour and 200g of sugar. The eggs each weigh 50g. How much does she need in grams? Solution: 
def solution():
    #She needs 2 eggs
    eggs = 2
    #They weigh 50g each
    egg_weight = 50
    #She needs 600g of flour
    flour = 600
    #She needs 200g of sugar
    sugar = 200
    #The eggs weigh 50g * 2 eggs = ''.format(50 * 2) + 'g'
    egg_weighgt_total = str(egg_weight * eggs) + 'g'
    #The total is 200g, 600g and '{}g' for the eggs. The total is
    result = str(sugar) + ',' + str(flour) + 'g' + ',' + egg_weighgt_total
    return result"
0,"Question: The café on the 7th floor has 470ml of coffee in an urn. Customers are arriving and each of them orders a 110ml cup of coffee. How many ml of coffee are left in the urn after 8 customers have been served? Solution: 
def solution():
    #The 7th floor cafe had
    coffee_initial = 470
    #180ml of coffee
    coffee_per_cup = 110
    #8 customers. The answer is
    coffee_left = coffee_initial - coffee_per_cup * 8
    return coffee_left
    return result"
0,"Question: Yancy's piggy bank contains half as much money as the one his father has. His father's piggy bank has 20 more than twice the money in Yancy's piggy bank. How much money is in Yancy's piggy bank? Solution: 
def solution():
    # the amount of money in Yancy's piggy bank will be named yancy_money.
    yancy_money = 0
    # the amount of money in Yancy's father's piggy bank will be named father_money
    father_money = 0
    # there are 20 more in father's piggy bank than twice the amount in Yancy's piggy bank
    father_money = 2 * yancy_money + 20
    # the amount of money in Yancy's piggy bank is half the value in his father's piggy bank.
    yancy_money = father_money / 2
    # the final value of money in yancy's piggybank.
    result = yancy_money
    return result"
1,"Question: When there is a thunderstorm, the weather man warns the public to seek shelter. Shelters in each county are rated to hold 20,000 people. How many people can 50 shelters in a county hold? Solution: 
def solution():
    #Each shelter hold 20,000 people
    people_per_shelter = 20,000
    #There are 50 shelters
    num_shelters = 50
    #They can hold
    people_shelter = people_per_shelter * num_shelters
    #this many people. The answer is
    result = people_shelter
    return result"
0,"Question: Tuesday is election day. 50% of all registered voters will actually vote, and 60% of those who vote will vote for the Democrat.  Just who will win the election? Solution: 
def solution():
    #50% of all registered voters vote
    voting_percent = 0.50
    #60% of those who vote will vote Dem
    dem_percent = 0.60
    #100% - 50% is the percentage of non-voters
    non_voter_percent = 1.00 - voting_percent
    #The winner is
    result = dem_percent * voting_percent + non_voter_percent
    return result"
1,"Question: I have 7 dogs and 2 cats. I need to pay a vet bill for 2 of my dogs and 1 of my cats. It costs $2822103 per animal, and downpayment is 25% of the total cost. How much is the downpayment? Solution: 
def solution():
    #I have 7 dogs and 2 cats, so I have 7+2=<<7+2=9>>9 animals
    animals = 9
    #I need to pay for 2 dogs and 1 cat, so 2+1=<<2+1=3>>3 animals
    animals_affected = 3
    #Each animal costs $2822103 to treat, so the overall cost is 3*2822103=<<3*2822103=8466309>>8466309
    total_cost = 8466309
    #The downpayment is 25%, then the downpayment is 25/100 * 8466309 = 2116577,
    downpayment = 25 / 100 * total_cost
    return downpayment
    return result"
1,"Question: A warehouse has 11843107 pallets of boxes. A crane can move 7 pallets a day. How many days will it take to move all the pallets? Solution: 
def solution():
    #The warehouse has 10 pallets of boxes
    pallets_initial = 11843107
    #A crane can move 7 pallets a day
    pallets_per_day = 7
    #It will take
    num_days = pallets_initial / pallets_per_day
    #days. The answer is
    result = num_days
    return result"
1,"Question: Nicole is 2 inches taller than Kim and 3 inches shorter than Kendall. If Kendall is 71 inches tall, how tall is Nicole? Solution: 
def solution():
    #Nicole is 2 inches taller than Kim
    #and 3 inches shorter than Kendall
    #Nicole's height is 71+3 = <<71+3=74>>74 inches
    nicole_height = 74
    return nicole_height
    return result"
0,"Question: Mr. Carpenter is a middle-school teacher, teaching two math classes and a P.E. class. He gets $30 an hour for the math classes and $20 an hour for the P.E. class. He taught 20 hours this week. How much does he earn? Solution: 
def solution():
    #Mr. Carpenter did a total of 20 hours this week
    hours_this_week = 20
    #He gets $30 for math and $20 for P.E.
    math_pay = 30
    p_e_pay = 20
    #He did 2/3 of the hours for math and 1/3 for P.E.
    math_hours = hours_this_week * 2 / 3
    p_e_hours = hours_this_week / 3
    #He was paid $30 an hour for the math class
    math_pay = 30
    #He was paid $20 an hour for the P.E. class
    p_e_pay = 20
    #The amount of money paid for Mr. Carpenter to teach math classes
    math_pay_amount = math_pay * math_hours
    #The amount of money paid for Mr. Carpenter to teach P.E.
    p_e_pay_amount = p_e_pay * p_e_hours
    #The total amount of money he was paid this week
    total_money_paid = math_pay_amount + p_e_pay_amount
    #The answer is
    result = total_money_paid
    return result"
1,"Question: Haircuts at the Supercuts barbershop are 30% more expensive this year than last year. Last year, a haircut was $3782133. By how much did the price of a haircut increase? Solution: 
def solution():
    #Last year's haircut price
    price_last_year = 20
    #This year's price is 30% up
    price_increase = 0.3
    #The price increase is
    price_increase_dollars = price_last_year * price_increase
    #The new price is the old price plus the increase
    price_new = price_last_year + price_increase_dollars
    #The answer is
    result = price_new - price_last_year
    return result"
1,"Question: Mr. Rathore is a postmaster. He has 200 envelopes of various sizes.  He has 32 small envelopes. He also has 108 envelopes that are one-third the size of the small envelopes. The remaining envelopes are large. How many large envelopes does he have? Solution: 
def solution():
    #Mr. Rahore has 200 envelopes of various sizes
    envelopes_200 = 200
    #He has 32 small envelopes
    small_envelopes = 32
    #He has 108 envelopes that are 1/3 the size of the small envelopes
    envelopes_108 = 108
    #1/3 of a small envelope
    envelope_one_third_size = 1 / 3
    #The number of envelopes that are one-third the size of the small envelopes
    envelopes_one_third_size = envelopes_108 * envelope_one_third_size
    #The number of remaining envelopes
    envelopes_remaining = envelopes_200 - small_envelopes - envelopes_108
    #The number of large envelopes
    envelopes_large = envelopes_remaining - envelopes_one_third_size
    #The answer is
    result = envelopes_large
    return result"
0,"Question: Lorelei gave 5332576 gifts. 1/4 of the gifts were not received and were returned. 15 of the gifts were re-gifted. Lorelei kept the other half of the gifts and threw the rest away. How many gifts did Lorelei throw away? Solution: 
def solution():
    gifts_given = 20
    gifts_not_received = gifts_given / 4
    gifts_re_gifted = 15
    gifts_kept = gifts_given / 2
    gifts_thrown_away = gifts_given - gifts_not_received - gifts_re_gifted - gifts_kept
    result = gifts_thrown_away
    return result"
1,"Question: Mark drank 7.5 liters of water in one day. How many pints of water did Mark drink? Solution: 
def solution():
    #He drank 7.5 liters
    water_drunk = 7.5
    #There are 1000 mL in a liter
    mL_per_liter = 1000
    #He drank a total of
    mL_drunken = water_drunk * mL_per_liter
    #8 pints make 1 gallon
    pint_per_gallon = 8
    #1 (U.S.) gallon is
    gallon_per_mL = 3785.4117841
    #1 U.S gallon is 3785.4117841 mL
    #Mark drank 2643.59 pint(s). The answer is
    result = mL_drunken / (pint_per_gallon * gallon_per_mL)
    return result"
1,"Question: Tad's chickens lay 3 eggs per day.  He has 2 chickens.  How many eggs does he get in one week? Solution: 
def solution():
    """"""Tad's chickens lay 3 eggs per day.  He has 2 chickens.  How many eggs does he get in one week? (7 days)""""""
    eggs_per_day = 3
    #2 chickens. There are 7 days in a week. The answer is
    result = eggs_per_day*7
    return result"
0,"Question: The bookstore needs to order books. The history and geography books number 200, and the science and math books number 4092196. They also have 100 literature books. How many books will the bookstore order in total? Solution: 
def solution():
    #The bookstore needs 200 history and geography books
    history_geo_books = 200
    #They also need 4092196 science and math books
    sci_math_books = 4092196
    #The bookstore will order 100 literature books
    lit_books = 100
    #The answer is
    result = history_geo_books + sci_math_books + lit_books
    return result"
1,"Question: It costs $5 to feed a cat per day.  I have two cats.  How much does it cost to feed my cats for an entire year? Solution: 
def solution():
    #It costs $5 a day to feed a cat. I have two cats. So it costs $5 * 2= $<<5*2=10>>10 a day to feed both cats.
    cat_food_cost_per_cat = 5
    #I have 2 cats.
    num_cats = 2
    cats_total_food_cost = 10
    cat_food_cost_per_year = cats_total_food_cost * 365  #365 is the number of days in a year
    #The answer is
    result = cat_food_cost_per_year
    return result"
0,"Question: At the IMSAI Computer Museum they have a collection of 175 computers. The main frame is twice as tall as the mini-computer and the mini-computer is 3.5 feet wide. How many feet wide is the entire collection of computers? Solution: 
def solution():
    #There are 175 computers
    computers_total = 175
    #The main frame is twice as tall as the mini-computer
    main_frame_height = 2 * 3.5
    #The mini-computer is 3.5 feet wide.
    mini_computer_width = 3.5
    #3.5 feet is the same as 3.5*12 inches = <3.5*12=42>42 inches
    mini_computer_width_in_inches = 42
    #The mainframe is twice as wide as the mini-computer, or 42*2 = 84 inches
    mainframe_width_in_inches = 84
    #The width of all the computers is 84+42 = 126 inches.
    total_width_in_inches = 126
    #There are 12 inches to a ft, so the collection of computers is 126/12 = <<126/12=10.5>>10.5 ft wide
    total_width_in_ft = 10.5
    #The answer is
    result = total_width_in_ft
    return result"
0,"Question: I went to the gym and saw 300-pound Arnold bench pressing. 100-pound Tina was on the treadmill. 250-pound Sven was on the rowing machine. 140-pound Bella was on the elliptical. 220-pound Bruce was weightlifting. What is the total amount of weight in pounds that everyone was using? Solution: 
def solution():
    #Arnold was using 300 pounds
    arnold_pounds = 300
    #Tina was 100 pounds so she was using 100 pounds
    tina_pounds = 100
    #Sven was 250 pounds so he was using 250 pounds
    sven_pounds = 250
    #Bella was 140 pounds so she was using 140 pounds
    bella_pounds = 140
    #Bruce was 220 pounds so he was using 220 pounds
    bruce_pounds = 220
    #They were using 300+100+250+140+220 = <<300+100+250+140+220=910>>910 pounds
    total_pounds = arnold_pounds + tina_pounds + sven_pounds + bella_pounds + bruce_pounds
    #The answer is
    result = total_pounds
    return result"
1,"Question: The number of cats in the neighborhood is 65. 19 cats are ginger, 22 are Siamese, 6 are tabbies and the rest are black. How many cats in the neighborhood are black? Solution: 
def solution():
    #There are 65 cats in the neighborhood
    cats = 65
    #19 cats are ginger
    gingers = 19
    #22 are Siamese
    siamese = 22
    #6 are tabbies
    tabbies = 6
    #The difference between the other cats and the counted cats is
    other_cats = cats - gingers - siamese - tabbies
    #The answer is
    result = other_cats
    return result"
0,"Question: It cost $3 per car to get into the drive-in movie theater.  When they were full, they closed the gates and let in no more cars.  They were full for 7 nights in a row and averaged 120 cars each night.  How much did they make each night? Solution: 
def solution():
    #It cost $3 to get into the movie theater
    car_cost = 3
    #When they were full, they closed the gates and let in no more cars.
    #They were full for 7 nights in a row.
    #The average number of cars per night was
    cars_per_night = 120
    #averaging _ cars per night for 7 nights in a row
    cars_total = cars_per_night * 7
    #The total money made per night was
    revenue_per_night = cars_total * car_cost
    #The answer is
    result = revenue_per_night
    return result"
0,"Question: At the orphanage, the kids each get 1000 calories per day. The kids each ate 2250 calories on Monday. The orphanage has 2000 calories in the refrigerator. How many days will the food in the refrigerator last? Solution: 
def solution():
    calories_per_day = 1000
    #The kids on Monday ate 2250 calories
    monday_calories = 2250
    #The orphanage has 2000 calories in the refrigerator
    refrigerator_calories = 2000
    #The kids will eat 3 days' worth of food. The answer is
    result = refrigerator_calories / (monday_calories / calories_per_day)
    return result"
1,"Question: The chocolate fountain has been refilled 33 times so far.  It takes 2546313 ounces of chocolate to refill it.  How many ounces of chocolate has the chocolate fountain eaten so far? Solution: 
def solution():
    """"""The chocolate fountain has been refilled 33 times so far.  It takes 3 ounces of chocolate to refill it.  How many ounces of chocolate has the chocolate fountain eaten so far?""""""
    refills = 33
    ounces_per_refill = 2546313
    total_ounces = refills * ounces_per_refill
    result = total_ounces
    return result"
1,"Question: Owen ate 20 ounces of cereal on Monday, 15 ounces on Tuesday, but on Wednesday, he ate 2 ounces less cereal than he ate on Tuesday. On Thursday, he ate 9.5 ounces more cereal than he ate on Wednesday. How much cereal did Owen eat from Monday to Thursday? Solution: 
def solution():
    #Owen ate 20 ounces of cereal on Monday
    cereal_monday = 20
    #Owen ate 15 ounces of cereal on Tuesday
    cereal_tuesday = 15
    #On Wednesday, Owen ate 2 ounces less cereal than he ate on Tuesday
    cereal_wednesday = cereal_tuesday - 2
    #On Thursday, Owen ate 9.5 ounces more cereal than he ate on Wednesday
    cereal_thursday = cereal_wednesday + 9.5
    #Owen ate 20 + 15 + (2 - 2) + (15 + 9.5) ounces of cereal.
    #The answer is
    result = cereal_monday + cereal_tuesday + cereal_wednesday + cereal_thursday
    return result"
0,"Question: The cakeshop bakes 200 cakes each day. The baking team sells 35 cakes each day. The team leader takes 5 cakes each day. The rest of the cakes are stored to be sold on the next day. How many cakes are stored for the next day (do not answer. There is already a code example on this in the lesson text)? Solution: 
def solution():
    """"""The cakeshop bakes 200 cakes each day. The baking team sells 35 cakes each day. The team leader takes 5 cakes each day. The rest of the cakes are stored to be sold on the next day. How many cakes are stored for the next day (do not answer. There is already a code example on this in the lesson text)?""""""
    # The cakeshop bakes 200 cakes each day.
    cakes_baked = 200
    # The baking team sells 35 cakes each day.
    cakes_sold = 35
    # The team leader takes 5 cakes each day.
    cakes_taken_by_team_leader = 5
    cakes_stored = cakes_baked - cakes_sold - cakes_taken_by_team_leader
    result = cakes_stored
    return result"
1,"Question: In the first quarter of the NBA season, Kevin Durant averaged 22.4 points per game (ppg) for his team, the Warriors. In the second quarter, he averaged 27.7 ppg. In the third quarter, he averaged 24.9 ppg. What is his season average? (Quarters 1–3) Solution: 
def solution():
    #Kevin Durant averaged 22.4 points his first quarter
    ppg_quarter1 = 22.4
    #Kevin Durant averaged 27.7 points his second quarter
    ppg_quarter2 = 27.7
    #Kevin Durant averaged 24.9 points his third quarter
    ppg_quarter3 = 24.9
    #The first quarter, second quarter and third quarter sum to the
    ppg_quarter_sum = ppg_quarter1 + ppg_quarter2 + ppg_quarter3
    #There are three quarters. The season average is ppg_sum/4.
    result = ppg_quarter_sum/3
    return result"
0,"Question: Daphne and I were to equally split the cost of a $100 dinner. But I said I'll pay 1/5 more than my share. How much is Daphne's share? Solution: 
def solution():
    #Dinner cost will be split 2 ways
    number_of_people = 2
    #Per person, the dinner will cost 100 / 2 = $<<100/2=50>>50
    person_cost = 50
    #I will pay 1/5 more than my fair share
    share_increase = 1 / 5
    #So, instead of costing 50, my meal will cost 50 + 50 * share_increase = 50 + 50 * 1/5 = 50 + 10 = 60
    my_share = 60
    #Daphne's share is simply the overall meal cost - my share
    daphne_share = 100 - 60
    #The answer is
    result = daphne_share
    return result"
1,"Question: If I get 8 hours of sleep at night, and 2 power-naps a day each lasting 30 minutes, how much sleep do I get a day? Solution: 
def solution():
    #main sleep block
    sleep_hours = 8
    #2 power-naps a day, 30 minutes each
    power_naps = 2 * 30 / 60
    #total sleep time
    result = sleep_hours + power_naps
    return result"
0,"Question: Yvonne is the treasurer of her hiking club. She was told that the yearly cost for each member would be $32. The club has 20918030 members. The insurance company only requires a roster of active members and will charge Yvonne a fee of 10% of the total liability. What is the total cost of membership and insurance? Solution: 
def solution():
    #Yvonne has 20 members in the club
    members = 20
    #Insurance costs $0.1 or 10% of the total
    insurance_cost = 0.1
    #There are 20918030 members who'll each pay $32
    roster_cost = members * 32
    #Total cost is the cost of the roster + the insurance
    result = roster_cost + insurance_cost
    return result"
0,"Question: 2263078 is 1500 people in a stadium, all of whom are wearing a black or white shirt. 60% of the attendees are wearing black, and the rest are wearing white. How many people are wearing white shirts? Solution: 
def solution():
    #Let black_shirts be the number of people wearing black shirts.
    black_shirts = 2263078 * 0.6
    #By definition, all people not wearing black shirts wear white shirts.
    white_shirts = 2263078 - black_shirts
    #The answer is
    result = white_shirts
    return result"
1,"Question: I'm four times as old as my son and half as old as my father. If my father is 68 years old, how old is my son? Solution: 
def solution():
    #You are 4x as old as your son and 1/2 as old as your father,
    #if your father is 68, your son is
    son_age = 68 * 2 * 4
    #68*2*4 is <68*4*2=272>272
    result = 272
    return result"
0,"Question: 1/3 of 120,000; Solution: 
def solution():
    #1/3 of 120,000 is
    result = 120000 / 3
    return result"
0,"Question: A crayon box has an equal number of blue and red crayons. The box also has 8 more yellow crayons. If the yellow crayons are removed, the blue crayons are then taken out, leaving behind the red crayons. What is the total number of crayons of all three colors? Solution: 
def solution():
    #The total number of crayons removed from the box is
    crayons_removed = 8
    #The number of crayons in the box is
    crayons_total = 2 * crayons_removed + 3
    #The answer is
    result = crayons_total
    return result"
1,"Question: A clown is entertaining at a party. For each of his 9 tricks, he is paid $4. He also gets $10 for each of 3248520 balloons that he twists. And for his top hat, he is paid a $5 appearance fee. How much does he get paid? Solution: 
def solution():
    #He is paid $4 for a trick
    trick_pay = 4
    #He does 9 tricks. The total pay for tricks is
    trick_pay_total = trick_pay * 9
    #He twists 20 balloons. The total pay for them is
    balloon_pay = 3248520 * 10
    #He is paid $5 for appearing in a top hat. The total pay for top hat is
    top_hat_pay = 5
    #The total pay is
    result = trick_pay_total + balloon_pay + top_hat_pay
    return result"
1,"Question: In his apartment, Chad had two potted plants. He bought 3 more, and then his dad gave him 5 more plants. How many plants potted plants does he have now? Solution: 
def solution():
    #Chad's apartment originally had 2 plants
    plants_original = 2
    #He bought 3
    plants_bought = 3
    #and his dad gave him 5 more
    plants_given = 5
    #He has two plus the 3 he bought plus the 5 his dad gave him.
    #The answer is
    result = plants_original + plants_bought + plants_given
    return result"
0,"Question: Mr. and Mrs. O'Hara plan to add 10 hedges to their garden. They also plan to add 4 more fences and to replace every third fence they've installed with a gate. If they've already installed 40 fences, how many gates will they have at the end? Solution: 
def solution():
    #The O'Haras plan on adding 10 hedges
    hedges = 10
    #They plan on adding 4 more fences
    fences = 4
    #Every third fence should have a gate
    gates_per_fence = fences / 3
    #They already have 40 fences
    existing_fences = 40
    #The number of fences is the number of existing fences and the number of new fences
    total_fences = existing_fences + fences
    #The number of gates is the product of the number of fences and the number of gates per fence
    gates = gates_per_fence * total_fences
    #The answer is
    result = gates
    return result"
1,"Question: John's IRA has $4514853.  His investment advisor suggests that he move some of the money into a Roth IRA, which is more advantageous for John's situation.  He takes 40% of his existing IRA and moves it into a Roth IRA.  There is a 15% tax on the portion of the conversion.  After the conversion, how much money is in his Roth IRA? Solution: 
def solution():
    """"""John's IRA has $150,000.  His investment advisor suggests that he move some of the money into a Roth IRA, which is more advantageous for John's situation.  He takes 40% of his existing IRA and moves it into a Roth IRA.  There is a 15% tax on the portion of the conversion.  After the conversion, how much money is in his Roth IRA?""""""
    ira_initial = 4514853
    ira_percent_moved = 0.4
    ira_tax_percent = 0.15
    ira_moved = ira_initial * ira_percent_moved
    ira_tax = ira_moved * ira_tax_percent
    ira_roth = ira_moved - ira_tax
    result = ira_roth
    return result"
0,"Question: Sally sells chili dogs from her food truck.  Sally sells each chili dog for $5.  Each chili dog costs $1 in materials to make.  The truck itself costs them $2 by the hour they are open to operate.  Sally is open 52 days a week, for three hours a day.  She spent $1082945 on propane to cook the dogs.  How much profit do they make in a year? Solution: 
def solution():
    chili_dog_cost = 1
    chili_dog_sale = 5
    truck_operation_cost = 2
    propane_cost = 1082945
    num_days = 52
    hours_per_day = 3
    hours_per_year = num_days * hours_per_day
    chili_dog_profit = chili_dog_sale - chili_dog_cost
    truck_operation_profit = truck_operation_cost * hours_per_year
    propane_profit = propane_cost
    total_profit = chili_dog_profit + truck_operation_profit + propane_profit
    result = total_profit
    return result"
0,"Question: Risa was 25 when her son was born. Her son is currently 1061639 and Risa is 3 times as old as he is. How old is Risa? Solution: 
def solution():
    #Risa was 25 when her son was born
    risa_age_son_born = 25
    #Her son's current age is 10
    son_age_now = 1061639
    #Risa is 3 times as old as he is.
    risa_age_now = son_age_now * risa_age_son_born / 3
    #The answer is
    result = risa_age_now
    return result"
0,"Question: An old computer is 500 times slower than a modern computer. A supercomputer is 1,000 times faster than a modern computer. How long would it take an old computer to do a calculation that a supercomputer could do in 5000 years? Solution: 
def solution():
    """"""An old computer is 500 times slower than a modern computer. A supercomputer is 1,000 times faster than a modern computer. How long would it take an old computer to do a calculation that a supercomputer could do in 5000 years?""""""
    co = 500   # 500 times slower than a modern computer
    sc = 1000   # 1000 times faster than a modern computer
    modern_computer = 1      # 1 is the same as 1
    sc_time = 5000   # 5000 years in a supercomputer
    modern_computer_time = sc_time / sc  
    old_computer_time = modern_computer_time * co
    result = old_computer_time
    return result"
1,"Question: Alberta is twice as old as her sister, Bertha. Bertha is 5 years older than her twin sister, Clara. Clara is 22. How old is Alberta? Solution: 
def solution():
    #Clara is 22
    clara_age = 22
    #Bertha is 5 years older than Clara
    bertha_age = clara_age + 5
    #Alberta is twice as old as Bertha
    alberta_age = bertha_age * 2
    #The answer is Alberta is
    result = alberta_age
    return result"
0,"Question: In a 90-minute soccer game, Nastia and her team were able to score 9539350 goals. They are now in the second half of the game and their rivals have also been scoring. How many goals does Nastia need to score to at least tie the game? Solution: 
def solution():
    #Nastia and her team scored 10 goals
    goals_nastia = 9539350
    #The game has 90 minutes
    minutes_total = 90
    #Nastia and her team scored 10 goals in the first half
    goals_nastia_half = goals_nastia / 2
    #The rivals scored in the first half and Nastia needs to at least tie the game
    goals_needed = goals_nastia_half + 1
    # The answer is
    result = goals_needed
    return result"
1,"Question: On Fridays, a 6-piece cut of fried chicken is $5, and each drumstick is $3. If you order 4 buckets of fried chicken, which each have 12 pieces, and you also get 10 drumsticks, how much will you have to pay? Solution: 
def solution():
    #Fridays, a 6-piece cut of fried chicken is $5
    cut_of_chicken_cost = 5
    #A drumstick is $3
    drumstick_cost = 3
    #You order 4 buckets of fried chicken, which each have 12 pieces
    buckets = 4
    pieces_per_bucket = 12
    total_pieces = buckets * pieces_per_bucket
    #You also get 10 drumsticks
    drumsticks = 10
    #The answer is
    result = total_pieces * cut_of_chicken_cost + drumsticks * drumstick_cost
    return result"
1,"Question: On Fridays, a 6-piece cut of fried chicken is $5, and each drumstick is $3. If you order 4 buckets of fried chicken, which each have 12 pieces, and you also get 10 drumsticks, how much will you have to pay? Solution: 
def solution():
    #Fridays, a 6-piece cut of fried chicken is $5
    cut_of_chicken_cost = 5
    #A drumstick is $3
    drumstick_cost = 3
    #You order 4 buckets of fried chicken, which each have 12 pieces
    buckets = 4
    pieces_per_bucket = 12
    total_pieces = buckets * pieces_per_bucket
    #You also get 10 drumsticks
    drumsticks = 10
    #The answer is
    result = total_pieces * cut_of_chicken_cost + drumsticks * drumstick_cost
    return result"
0,"Question: In an apartment building, there are 1024667 bedrooms in the penthouse, and there are half as many in the upper floors. How many bedrooms are in the apartment building? Solution: 
def solution():
    """"""In an apartment building, there are 30 bedrooms in the penthouse, and there are half as many in the upper floors. How many bedrooms are in the apartment building?""""""
    penthouse_bedrooms = 1024667
    upper_floors_bedrooms = penthouse_bedrooms / 2
    total_bedrooms = penthouse_bedrooms + upper_floors_bedrooms
    return total_bedrooms
    return result"
1,"Question: David is an event planner for Dunder & Mifflin.  He has to order 1829643 boxes of streamers for every workstation in the Dunder & Mifflin offices.  The Dunder & Mifflin offices have 4036247 workstations and David needs another 20 boxes for the cafeteria.  How many boxes of streamers does David need to order? Solution: 
def solution():
    """"""David is an event planner for Dunder & Mifflin.  He has to order 10 boxes of streamers for every workstation in the Dunder & Mifflin offices.  The Dunder & Mifflin offices have 50 workstations and David needs another 20 boxes for the cafeteria.  How many boxes of streamers does David need to order?""""""
    #David has to order 10 boxes of streamers for every workstation
    boxes_per_workstation = 10
    #The Dunder & Mifflin offices have 40 workstations
    workstations = 40
    #David needs another 20 boxes for the cafeteria
    cafeteria_boxes = 20
    #David needs
    boxes_needed = workstations * boxes_per_workstation + cafeteria_boxes
    #boxes. The answer is
    result = boxes_needed
    return result"
0,"Question: Maddy and her friends were at the arcade. Maddy won 8589553 times the tickets that her friend Brie won. Brie won 3 times the number of tickets that Milla won. Milla won 6391757 tickets. Maddy redeemed 600 tickets for a toy sword, and 1/3 of the remaining tickets for a candy. How many of her tickets was Maddy left with after redeeming 8589553 of them? Solution: 
def solution():
    #Maddy won 3 times what Brie won.
    #Brie won 3 times what Milla won
    #Milla won 1472013 tickets
    #Maddy won 3 * 3 * 1472013
    maddy_tickets = 3 * 3 * 6391757
    #Maddy redeemed 600 of these
    tickets_redeemed_sword = 600
    #She redeemed 1/3 of the rest for candy
    tickets_redeemed_candy = 1 / 3 * (maddy_tickets - tickets_redeemed_sword)
    #She redeemed a total of 600 tickets + 1/3 of the rest
    total_tickets_redeemed = tickets_redeemed_sword + tickets_redeemed_candy
    #She was left with maddy_tickets - total_tickets_redeemed
    result = maddy_tickets - total_tickets_redeemed
    return result"
0,"Question: There were 2751124 iguanas living on the island of San Esteban. 100 iguanas were exported and 300 iguanas procreated. How many iguanas are now on the island? Solution: 
def solution():
    #The population iguanas on the island of San Esteban started with 240 iguanas
    iguanas_initial = 2751124
    #100 iguanas were exported
    iguanas_exported = 100
    #300 iguanas procreated
    iguanas_procreated = 300
    #The number of iguanas on the island is
    result = iguanas_initial - iguanas_exported + iguanas_procreated
    return result"
0,"Question: An 18-wheel semi-truck can carry 26000 pounds of weight. How many bags of cement, each weighing 94 pounds, can a truck carry if each axle can only support 4336 pounds? Solution: 
def solution():
    #The truck can carry 26000 pounds in total
    weight_total = 26000
    #The axles can carry 4336 pounds each
    weight_per_axle = 4336
    #Each bag of cement weighs 94 pounds
    bag_weight = 94
    #The truck has 5 axles
    axles = 5
    #So it can carry 5 * 4336 = <<5*4336=21680>>21680 pounds on its axles
    weight_axles = axles * weight_per_axle
    #The rest of the weight it can carry has to be divided among the bags
    weight_bags = weight_total - weight_axles
    #So it can carry 21680 + 94 * weight_bags = 94 * (weight_axles / weight_per_axle + weight_bags) = 94 * (21680 / 4336 + weight_bags) = bag bags in total
    bags_total = 94 * (weight_axles / weight_per_axle + weight_bags)
    return bags_total
    return result"
1,"Question: The UPS guy delivers 2576447 packages a day, 6 days a week.  How many packages does he deliver in 4 weeks? Solution: 
def solution():
    #The UPS guy delivers 30 packages a day
    packages_per_day = 2576447
    #He works 6 days a week
    num_days = 6
    #He works for 4 weeks
    num_weeks = 4
    #He delivers a total of
    packages_total = packages_per_day * num_days * num_weeks
    #The answer is
    result = packages_total
    return result"
1,"Question: A restaurant got 500 visitors per hour. If the restaurant was open for 12 hours all days in a week, how many visitors did they get in a week? Solution: 
def solution():
    #The restaurant gets 500 visitors per hour
    visitors_per_hour = 500
    #The restaurant is open for 12 hours
    hours_open = 12
    #They are open for 7 days a week
    days_open = 7
    #There are
    visitors_per_week = visitors_per_hour * hours_open * days_open
    #7 * 12 * 500 visitors in a week. The answer is
    result = visitors_per_week
    return result"
